year,state_name, population , violent_crime , homicide , rape_legacyrevised , robbery , aggravated_assault , property_crime , burglary , larceny , motor_vehicle_theft 
2004,Ohio,"11,450,143","38,787",506,"4,744","17,429","16,108","419,337","96,518","282,168","40,651"
2004,Oklahoma,"3,523,546","17,635",186,"1,557","3,090","12,802","149,472","35,244","101,271","12,957"
2004,Oregon,"3,591,363","10,724",90,"1,283","2,751","6,600","166,475","30,072","117,868","18,535"
2004,Pennsylvania,"12,394,471","50,998",650,"3,535","18,474","28,339","299,611","54,443","214,199","30,969"
2004,Rhode Island,"1,079,916","2,673",26,320,731,"1,596","31,166","5,465","21,623","4,078"
2004,South Carolina,"4,197,892","33,160",286,"1,772","5,468","25,634","190,456","43,739","130,991","15,726"
2004,South Dakota,"770,621","1,319",17,336,112,854,"14,885","3,148","10,890",847
2004,Tennessee,"5,893,298","41,113",357,"2,282","8,863","29,611","254,991","60,386","169,828","24,777"
2004,Texas,"22,471,549","121,554","1,364","8,388","35,817","75,985","1,010,702","220,118","696,507","94,077"
2004,Utah,"2,420,708","5,647",46,967,"1,236","3,398","97,762","15,225","74,889","7,648"
2004,Virginia,"7,481,332","20,608",390,"1,816","6,899","11,503","200,368","28,759","154,154","17,455"
2004,Vermont,"621,233",713,16,160,78,459,"14,559","3,435","10,537",587
2004,Washington,"6,207,046","21,330",190,"2,857","5,866","12,417","300,837","60,632","196,972","43,233"
2004,Wisconsin,"5,503,533","11,548",154,"1,136","4,067","6,191","146,710","23,854","111,482","11,374"
2004,West Virginia,"1,812,548","5,110",68,346,774,"3,922","46,326","10,994","31,566","3,766"
2004,Wyoming,"505,887","1,163",11,112,67,973,"16,889","2,738","13,352",799
2005,Total,"296,507,061","1,390,745","16,740","94,347","417,438","862,220","10,174,754","2,155,448","6,783,447","1,235,859"
2005,Alaska,"663,253","4,194",32,538,537,"3,087","23,975","4,131","17,249","2,595"
2005,Alabama,"4,548,327","19,678",374,"1,564","6,447","11,293","177,393","43,473","120,780","13,140"
2005,Arkansas,"2,775,708","14,670",189,"1,202","2,532","10,747","112,914","30,118","75,510","7,286"
2005,Arizona,"5,953,007","30,478",445,"2,006","8,579","19,448","287,345","56,328","176,112","54,905"
2005,California,"36,154,147","190,178","2,503","9,392","63,622","114,661","1,200,531","250,521","692,467","257,543"
2005,Colorado,"4,663,295","18,498",173,"2,026","3,948","12,351","188,449","34,746","127,602","26,101"
2005,Connecticut,"3,500,701","9,542",105,712,"3,933","4,792","90,270","15,245","64,416","10,609"
2005,District of Columbia,"582,049","8,032",195,166,"3,700","3,971","26,133","3,577","14,836","7,720"
2005,Delaware,"841,741","5,332",37,377,"1,306","3,612","26,245","5,811","18,085","2,349"
2005,Florida,"17,768,191","125,957",883,"6,592","30,141","88,341","712,998","164,783","472,912","75,303"
2005,Georgia,"9,132,553","40,725",564,"2,143","14,041","23,977","378,534","84,463","249,594","44,477"
2005,Hawaii,"1,273,278","3,253",24,343,"1,001","1,885","61,115","9,792","42,188","9,135"
2005,Iowa,"2,965,524","8,697",40,847,"1,153","6,657","84,370","18,147","60,723","5,500"
2005,Idaho,"1,429,367","3,670",35,577,266,"2,792","38,556","8,066","27,606","2,884"
2005,Illinois,"12,765,427","70,496",770,"4,313","23,255","42,158","394,670","77,635","277,662","39,373"
2005,Indiana,"6,266,019","20,302",356,"1,856","6,809","11,281","216,778","43,756","151,278","21,744"
2005,Kansas,"2,748,172","10,701",101,"1,098","1,795","7,707","104,588","19,028","76,222","9,338"
2005,Kentucky,"4,172,608","11,134",190,"1,421","3,690","5,833","105,608","26,458","70,354","8,796"
2005,Louisiana,"4,507,331","26,889",450,"1,421","5,337","19,681","166,611","39,382","112,840","14,389"
2005,Massachusetts,"6,433,367","29,644",178,"1,751","7,837","19,878","151,727","34,728","98,079","18,920"
2005,Maryland,"5,589,599","39,369",552,"1,266","14,378","23,173","198,483","35,922","128,491","34,070"
2005,Maine,"1,318,220","1,483",19,326,323,815,"31,889","6,323","24,218","1,348"
2005,Michigan,"10,100,833","55,936",629,"5,199","13,348","36,760","312,892","70,527","194,090","48,275"
2005,Minnesota,"5,126,739","15,243",115,"2,258","4,724","8,146","158,301","29,716","114,304","14,281"
2005,Missouri,"5,797,703","30,477",402,"1,625","7,196","21,254","227,809","42,822","159,288","25,699"
2005,Mississippi,"2,908,496","8,131",214,"1,147","2,405","4,365","95,231","26,866","60,873","7,492"
2005,Montana,"934,737","2,634",18,301,177,"2,138","29,407","3,642","23,794","1,971"
2005,North Carolina,"8,672,459","40,650",585,"2,302","12,635","25,128","353,855","104,298","221,091","28,466"
2005,North Dakota,"634,605",706,12,180,54,460,"12,848","2,043","9,732","1,073"
2005,Nebraska,"1,758,163","5,052",44,581,"1,040","3,387","60,348","9,408","45,359","5,581"
2005,New Hampshire,"1,306,819","1,761",19,406,365,971,"24,031","4,192","18,493","1,346"
2005,New Jersey,"8,703,150","30,919",417,"1,208","13,215","16,079","203,391","38,980","136,728","27,683"
2005,New Mexico,"1,925,985","12,448",144,"1,041","1,893","9,370","79,575","20,939","50,707","7,929"
2005,Nevada,"2,412,301","14,654",206,"1,016","4,702","8,730","102,424","23,481","52,012","26,931"
2005,New York,"19,315,721","85,839",874,"3,636","35,179","46,150","405,990","68,034","302,220","35,736"
2005,Ohio,"11,470,685","40,162",590,"4,671","18,673","16,228","420,705","100,183","279,051","41,471"
2005,Oklahoma,"3,543,442","18,044",187,"1,481","3,230","13,146","143,406","35,692","93,814","13,900"
2005,Oregon,"3,638,871","10,444",80,"1,266","2,478","6,620","160,199","27,621","113,316","19,262"
2005,Pennsylvania,"12,405,348","52,761",756,"3,586","19,214","29,205","300,444","56,134","214,916","29,394"
2005,Rhode Island,"1,073,579","2,710",34,323,776,"1,577","29,287","5,319","19,567","4,401"
2005,South Carolina,"4,246,933","32,590",314,"1,862","5,657","24,757","185,606","42,741","126,489","16,376"
2005,South Dakota,"774,883","1,387",18,377,145,847,"13,694","2,505","10,350",839
2005,Tennessee,"5,955,745","45,104",431,"2,194","10,009","32,470","256,093","61,508","169,357","25,228"
2005,Texas,"22,928,508","121,091","1,407","8,511","35,790","75,383","990,293","219,828","677,042","93,423"
2005,Utah,"2,490,334","5,612",56,920,"1,095","3,541","95,546","14,971","72,082","8,493"
2005,Virginia,"7,564,327","21,434",458,"1,763","7,495","11,718","200,404","29,829","154,584","15,991"
2005,Vermont,"622,387",782,8,153,76,545,"14,749","3,185","10,894",670
2005,Washington,"6,291,899","21,745",205,"2,811","5,788","12,941","307,661","60,343","198,031","49,287"
2005,Wisconsin,"5,527,644","13,367",206,"1,135","4,555","7,471","147,556","24,448","110,531","12,577"
2005,West Virginia,"1,814,083","4,968",82,335,816,"3,735","47,757","11,334","32,603","3,820"
2005,Wyoming,"508,798","1,172",14,122,78,958,"16,070","2,426","12,905",739
2006,Total,"299,398,484","1,435,123","17,309","94,472","449,246","874,096","10,019,601","2,194,993","6,626,363","1,198,245"
2006,Alaska,"670,053","4,610",36,512,600,"3,462","23,975","4,155","17,284","2,536"
2006,Alabama,"4,599,030","19,553",382,"1,646","7,062","10,463","181,249","44,780","121,451","15,018"
2006,Arkansas,"2,810,872","15,538",205,"1,325","2,749","11,259","112,025","31,864","72,646","7,515"
2006,Arizona,"6,166,318","33,456",533,"2,449","9,491","20,983","294,389","59,418","178,321","56,650"
2006,California,"36,457,549","194,483","2,486","9,235","71,142","111,620","1,159,988","247,230","669,103","243,655"
2006,Colorado,"4,753,377","18,794",171,"2,158","3,824","12,641","163,439","32,411","110,372","20,656"
2006,Connecticut,"3,504,809","10,505",137,696,"4,460","5,212","90,638","15,583","64,765","10,290"
2006,District of Columbia,"581,530","8,772",169,185,"3,829","4,589","27,064","3,835","15,908","7,321"
2006,Delaware,"853,476","5,983",42,417,"1,791","3,733","29,670","6,337","20,449","2,884"
2006,Florida,"18,089,888","129,602","1,129","6,475","34,147","87,851","721,101","170,873","473,774","76,454"
2006,Georgia,"9,363,941","44,754",605,"2,169","15,511","26,469","362,712","85,140","234,445","43,127"
2006,Hawaii,"1,285,498","3,608",21,353,"1,144","2,090","54,247","8,724","37,784","7,739"
2006,Iowa,"2,982,085","8,521",55,871,"1,309","6,286","84,202","18,160","60,998","5,044"
2006,Idaho,"1,466,465","3,666",35,611,294,"2,726","35,135","7,545","25,154","2,436"
2006,Illinois,"12,831,970","69,498",780,"4,078","23,782","40,858","387,478","77,259","272,578","37,641"
2006,Indiana,"6,313,520","20,303",361,"1,811","7,175","10,956","217,783","45,538","150,655","21,590"
2006,Kansas,"2,764,075","11,960",125,"1,279","1,878","8,678","104,260","20,086","75,450","8,724"
2006,Kentucky,"4,206,074","11,361",173,"1,312","3,850","6,026","109,428","27,867","72,197","9,364"
2006,Louisiana,"4,287,768","30,923",555,"1,587","5,928","22,853","174,975","46,703","112,605","15,667"
2006,Massachusetts,"6,437,193","32,217",188,"1,771","8,080","22,178","153,943","35,243","100,725","17,975"
2006,Maryland,"5,615,727","38,111",546,"1,178","14,376","22,011","195,484","37,459","127,502","30,523"
2006,Maine,"1,321,574","1,533",23,341,383,786,"33,658","6,846","25,465","1,347"
2006,Michigan,"10,095,643","56,981",721,"5,347","14,229","36,684","325,594","76,313","199,183","50,098"
2006,Minnesota,"5,167,101","16,042",126,"1,645","5,441","8,830","159,276","30,306","115,693","13,277"
2006,Missouri,"5,842,713","31,897",369,"1,764","7,597","22,167","224,007","44,734","153,874","25,399"
2006,Mississippi,"2,910,540","9,076",231,"1,039","3,259","4,547","92,853","27,117","57,406","8,330"
2006,Montana,"944,632","3,564",33,348,233,"2,950","26,986","3,380","21,659","1,947"
2006,North Carolina,"8,856,505","42,088",539,"2,495","13,468","25,586","364,549","107,333","227,114","30,102"
2006,North Dakota,"635,867","1,255",14,241,75,925,"13,359","2,601","9,672","1,086"
2006,Nebraska,"1,768,331","5,197",51,577,"1,136","3,433","59,411","9,535","44,710","5,166"
2006,New Hampshire,"1,314,895","1,785",13,295,435,"1,042","26,060","4,395","20,179","1,486"
2006,New Jersey,"8,724,560","30,550",427,"1,201","13,360","15,562","198,820","39,384","134,687","24,749"
2006,New Mexico,"1,954,599","12,797",134,"1,073","2,095","9,495","76,000","20,906","45,864","9,230"
2006,Nevada,"2,495,529","18,687",226,"1,092","7,038","10,331","102,338","24,902","50,429","27,007"
2006,New York,"19,306,183","84,016",922,"3,168","34,459","45,467","398,577","68,617","297,827","32,133"
2006,Ohio,"11,478,006","41,491",560,"4,770","19,418","16,743","423,334","105,639","279,718","37,977"
2006,Oklahoma,"3,579,212","17,905",210,"1,488","3,145","13,062","129,728","34,437","81,853","13,438"
2006,Oregon,"3,700,758","10,534",88,"1,219","2,711","6,516","137,858","24,324","98,897","14,637"
2006,Pennsylvania,"12,440,621","55,028",741,"3,611","21,095","29,581","304,589","57,739","217,142","29,708"
2006,Rhode Island,"1,067,610","2,460",27,289,740,"1,404","27,914","5,453","18,852","3,609"
2006,South Carolina,"4,321,249","33,322",362,"1,834","5,902","25,224","184,712","42,952","125,075","16,685"
2006,South Dakota,"781,919","2,071",30,465,158,"1,418","13,812","3,024","9,954",834
2006,Tennessee,"6,038,803","46,043",419,"2,194","11,143","32,287","249,860","63,024","164,183","22,653"
2006,Texas,"23,507,783","121,602","1,386","8,429","37,256","74,531","959,846","215,710","648,711","95,425"
2006,Utah,"2,550,063","5,771",51,891,"1,242","3,587","89,572","14,721","66,480","8,371"
2006,Virginia,"7,642,884","21,683",403,"1,829","7,779","11,672","190,257","32,166","143,292","14,799"
2006,Vermont,"623,908",905,14,173,114,604,"14,920","3,443","10,857",620
2006,Washington,"6,395,798","22,303",197,"2,748","6,424","12,934","288,456","58,843","183,179","46,434"
2006,Wisconsin,"5,556,506","15,899",165,"1,233","5,564","8,937","156,748","27,038","115,682","14,028"
2006,West Virginia,"1,818,470","5,113",80,404,853,"3,776","47,941","11,579","32,305","4,057"
2006,Wyoming,"515,004","1,307",13,151,72,"1,071","15,381","2,322","12,255",804
2007,Total,"301,621,157","1,422,970","17,128","92,160","447,324","866,358","9,882,212","2,190,198","6,591,542","1,100,472"
2007,Alaska,"683,478","4,520",43,545,581,"3,351","23,096","3,734","16,929","2,433"
2007,Alabama,"4,627,851","20,775",412,"1,548","7,398","11,417","184,082","45,379","124,465","14,238"
2007,Arkansas,"2,834,797","15,226",198,"1,294","3,105","10,629","112,130","32,035","73,096","6,999"
2007,Arizona,"6,338,755","32,835",548,"2,353","9,764","20,170","287,308","59,988","177,076","50,244"
2007,California,"36,553,215","191,561","2,262","9,046","70,706","109,547","1,112,510","237,850","654,526","220,134"
2007,Colorado,"4,861,515","17,101",155,"2,075","3,461","11,410","145,808","28,633","100,519","16,656"
2007,Connecticut,"3,502,309","10,547",113,690,"4,303","5,441","86,528","15,640","60,937","9,951"
2007,District of Columbia,"588,292","8,325",181,192,"4,265","3,687","28,922","3,926","17,390","7,606"
2007,Delaware,"864,764","6,100",39,341,"1,763","3,957","29,216","6,420","20,454","2,342"
2007,Florida,"18,251,243","131,878","1,202","6,149","38,155","86,372","746,249","181,836","490,783","73,630"
2007,Georgia,"9,544,750","46,917",720,"2,198","17,291","26,708","371,248","90,294","238,436","42,518"
2007,Hawaii,"1,283,388","3,544",24,377,"1,122","2,021","52,866","9,089","37,494","6,283"
2007,Iowa,"2,988,046","8,970",39,970,"1,328","6,633","79,133","17,176","57,018","4,939"
2007,Idaho,"1,499,402","3,841",49,607,243,"2,942","34,124","7,131","24,727","2,266"
2007,Illinois,"12,852,548","68,528",752,"4,103","23,100","40,573","377,322","75,524","267,911","33,887"
2007,Indiana,"6,345,289","21,310",350,"1,738","7,845","11,377","213,887","46,485","147,999","19,403"
2007,Kansas,"2,775,997","12,730",106,"1,287","2,022","9,315","102,961","20,461","73,900","8,600"
2007,Kentucky,"4,241,474","12,329",206,"1,365","4,068","6,690","107,987","27,820","71,489","8,678"
2007,Louisiana,"4,293,204","31,789",625,"1,427","6,316","23,421","180,516","46,932","118,291","15,293"
2007,Massachusetts,"6,449,755","28,487",187,"1,643","7,021","19,636","154,743","35,767","103,925","15,051"
2007,Maryland,"5,618,344","36,063",554,"1,179","13,258","21,072","192,796","37,095","127,308","28,393"
2007,Maine,"1,317,207","1,565",20,392,349,804,"32,249","6,745","24,228","1,276"
2007,Michigan,"10,071,822","53,765",661,"4,592","13,365","35,147","308,550","75,273","191,289","41,988"
2007,Minnesota,"5,197,621","15,054",116,"1,873","4,770","8,295","158,257","29,717","115,892","12,648"
2007,Missouri,"5,878,415","32,962",367,"1,785","7,728","23,082","225,113","44,897","156,319","23,897"
2007,Mississippi,"2,918,785","8,502",202,"1,033","2,896","4,371","90,887","27,223","56,473","7,191"
2007,Montana,"957,861","3,638",27,363,233,"3,015","27,837","3,476","22,315","2,046"
2007,North Carolina,"9,061,032","42,231",584,"2,386","13,534","25,727","369,893","108,700","233,241","27,952"
2007,North Dakota,"639,715","1,343",17,252,75,999,"12,796","2,314","9,500",982
2007,Nebraska,"1,774,571","5,524",71,550,"1,115","3,788","55,765","9,035","41,484","5,246"
2007,New Hampshire,"1,315,828","1,896",12,357,451,"1,076","26,394","5,074","19,909","1,411"
2007,New Jersey,"8,685,920","28,544",381,"1,032","12,567","14,564","192,338","37,234","133,145","21,959"
2007,New Mexico,"1,969,915","13,311",183,"1,028","2,323","9,777","75,168","20,823","45,442","8,903"
2007,Nevada,"2,565,382","19,365",193,"1,096","6,938","11,138","97,118","24,911","49,844","22,363"
2007,New York,"19,297,729","79,962",805,"2,928","31,085","45,144","383,624","64,914","290,681","28,029"
2007,Ohio,"11,466,917","40,759",529,"4,661","18,351","17,218","397,681","99,049","264,677","33,955"
2007,Oklahoma,"3,617,316","18,234",224,"1,565","3,392","13,053","128,714","34,367","80,747","13,600"
2007,Oregon,"3,747,455","11,015",76,"1,276","2,864","6,799","132,773","22,979","95,157","14,637"
2007,Pennsylvania,"12,432,792","51,806",725,"3,443","19,440","28,198","293,850","56,091","211,248","26,511"
2007,Rhode Island,"1,057,832","2,424",19,258,760,"1,387","27,576","5,206","19,175","3,195"
2007,South Carolina,"4,407,709","34,630",364,"1,773","6,354","26,139","189,304","45,398","126,802","17,104"
2007,South Dakota,"796,214","1,926",31,433,118,"1,344","13,829","2,647","10,398",784
2007,Tennessee,"6,156,719","46,482",405,"2,201","11,033","32,843","252,342","61,817","168,807","21,718"
2007,Texas,"23,904,380","122,014","1,419","8,460","38,778","73,357","985,421","228,320","663,101","94,000"
2007,Utah,"2,645,330","6,347",59,935,"1,425","3,928","93,082","15,594","68,573","8,915"
2007,Virginia,"7,712,091","21,035",415,"1,793","7,696","11,131","191,763","32,028","145,634","14,101"
2007,Vermont,"621,254",802,13,128,79,582,"14,702","3,200","10,853",649
2007,Washington,"6,468,424","21,768",174,"2,653","6,079","12,862","261,776","52,874","170,782","38,120"
2007,Wisconsin,"5,601,640","16,330",185,"1,227","5,480","9,438","159,305","27,890","117,957","13,458"
2007,West Virginia,"1,812,035","5,016",65,388,847,"3,716","45,620","10,822","31,321","3,477"
2007,Wyoming,"522,830","1,344",21,172,84,"1,067","15,053","2,365","11,875",813
2008,Total,"304,059,724","1,394,461","16,465","90,750","443,563","843,683","9,774,152","2,228,887","6,586,206","959,059"
2008,Alaska,"686,293","4,475",27,447,645,"3,356","20,090","3,237","15,225","1,628"
2008,Alabama,"4,661,900","21,110",351,"1,618","7,346","11,795","190,416","50,411","126,539","13,466"
2008,Arkansas,"2,855,390","14,649",165,"1,463","2,777","10,244","110,360","33,912","69,905","6,543"
2008,Arizona,"6,500,180","31,567",462,"2,200","9,809","19,096","266,653","58,606","169,460","38,587"
